A6.WG.9357,2020-07-01T13:50:10.313+02:00,49.630405,6.0569644,inboundTowardsTown,A6,110.0,2163,8.0
A6.WG.3780,2020-07-01T13:50:10.313+02:00,49.592113,6.0818105,inboundTowardsTown,A6,124.0,2435,8.0
A6.WG.18762,2020-07-01T13:50:10.313+02:00,49.635864,5.930803,inboundTowardsTown,A6,113.0,1534,6.0
A6.WG.12336,2020-07-01T13:50:10.313+02:00,49.638184,6.018304,inboundTowardsTown,A6,107.0,2139,7.0
A6.WG.3052,2020-07-01T13:50:10.313+02:00,49.586376,6.0866084,inboundTowardsTown,A6,102.0,2251,10.0
A6.GW.5968,2020-07-01T13:50:10.313+02:00,49.611637,6.0822234,outboundFromTown,A6,94.0,1953,8.0
A6.GW.19871,2020-07-01T13:50:10.313+02:00,49.637455,5.915651,outboundFromTown,A6,100.0,1334,7.0
A6.WG.7747,2020-07-01T13:50:10.313+02:00,49.626354,6.0777364,inboundTowardsTown,A6,86.0,2406,11.0
A6.GW.1280,2020-07-01T13:50:10.313+02:00,49.578682,6.107315,outboundFromTown,A6,113.0,2917,8.0
A6.GW.12477,2020-07-01T13:50:10.313+02:00,49.638573,6.0164175,outboundFromTown,A6,112.0,1888,5.0
A6.WG.10430,2020-07-01T13:50:10.313+02:00,49.63113,6.042217,inboundTowardsTown,A6,106.0,2065,7.0
A6.WG.14317,2020-07-01T13:50:10.313+02:00,49.635143,5.9919386,inboundTowardsTown,A6,113.0,1899,5.0
A6.WG.5001,2020-07-01T13:50:10.313+02:00,49.602966,6.0802608,inboundTowardsTown,A6,95.0,2991,13.0
A6.WG.5968,2020-07-01T13:50:10.313+02:00,49.611584,6.082029,inboundTowardsTown,A6,108.0,2350,11.0
A6.WG.8100,2020-07-01T13:50:10.313+02:00,49.62815,6.0737276,inboundTowardsTown,A6,95.0,2339,9.0
A6.WG.19657,2020-07-01T13:50:10.313+02:00,49.637024,5.9185495,inboundTowardsTown,A6,108.0,1552,5.0
A6.WG.12477,2020-07-01T13:50:10.313+02:00,49.638462,6.0164022,inboundTowardsTown,A6,107.0,2020,6.0
A6.WG.14318,2020-07-01T13:50:10.313+02:00,49.63514,5.9919252,inboundTowardsTown,A6,114.0,1581,5.0
A6.WG.15470,2020-07-01T13:50:10.313+02:00,49.635193,5.9761567,inboundTowardsTown,A6,114.0,1688,6.0
A6.WG.5000,2020-07-01T13:50:10.313+02:00,49.60296,6.0802593,inboundTowardsTown,A6,103.0,2963,14.0
A6.GW.16602,2020-07-01T13:50:10.313+02:00,49.635777,5.96062,outboundFromTown,A6,100.0,1361,7.0
A6.GW.5000,2020-07-01T13:50:10.313+02:00,49.603012,6.0804605,outboundFromTown,A6,110.0,2427,8.0
A6.GW.3780,2020-07-01T13:50:10.313+02:00,49.59221,6.0819373,outboundFromTown,A6,84.0,2965,15.0
A6.GW.3052,2020-07-01T13:50:10.313+02:00,49.586502,6.086725,outboundFromTown,A6,86.0,2523,11.0
A6.GW.10430,2020-07-01T13:50:10.313+02:00,49.63124,6.0422354,outboundFromTown,A6,96.0,716,11.0
A6.WG.2178,2020-07-01T13:50:10.313+02:00,49.581215,6.095642,inboundTowardsTown,A6,90.0,3360,16.0
A6.GW.7700,2020-07-01T13:50:10.313+02:00,49.62619,6.078288,outboundFromTown,A6,100.0,2050,15.0
A6.WG.16602,2020-07-01T13:50:10.313+02:00,49.635674,5.960613,inboundTowardsTown,A6,110.0,1829,7.0
A6.GW.2178,2020-07-01T13:50:10.313+02:00,49.581318,6.0956864,outboundFromTown,A6,98.0,3112,12.0
A6.GW.18762,2020-07-01T13:50:10.313+02:00,49.63597,5.9308195,outboundFromTown,A6,103.0,1343,8.0
A6.GW.9379,2020-07-01T13:50:10.313+02:00,49.630505,6.056662,outboundFromTown,A6,120.0,1793,8.0
A6.WG.6586,2020-07-01T13:50:10.313+02:00,49.617085,6.0831747,inboundTowardsTown,A6,74.0,2424,13.0
A6.WG.15488,2020-07-01T13:50:10.313+02:00,49.635227,5.975913,inboundTowardsTown,A6,109.0,1872,5.0
A6.WG.16607,2020-07-01T13:50:10.313+02:00,49.63567,5.960544,inboundTowardsTown,A6,107.0,1880,6.0
A6.GW.15470,2020-07-01T13:50:10.313+02:00,49.6353,5.9761806,outboundFromTown,A6,111.0,1317,5.0
A6.GW.14318,2020-07-01T13:50:10.313+02:00,49.63525,5.991916,outboundFromTown,A6,114.0,1266,20.0
A6.WG.18153,2020-07-01T13:50:10.313+02:00,49.63607,5.9392214,inboundTowardsTown,A6,102.0,1531,5.0
A6.WG.19871,2020-07-01T13:50:10.313+02:00,49.63735,5.91563,inboundTowardsTown,A6,110.0,902,5.0
A6.WG.9379,2020-07-01T13:50:10.313+02:00,49.630398,6.05666,inboundTowardsTown,A6,109.0,2078,7.0
